basket,dir,start,end,duration_s,n_entries,total_lots,max_simul_lots,wavg_entry,wavg_exit,first_entry,last_entry,entry_span,gross_profit,swap,comm,net,profit_per_001lot,exit_dist_from_wae,n_close_events,all_closed_together,med_gap_s,max_gap_s,med_price_step,n_partial,outcome
L217,long,2026-07-20 14:49:09,2026-07-20 16:40:07,6658.0,7,0.30000000000000004,0.30000000000000004,4013.668666666666,4015.975333333333,4028.46,4008.32,20.139999999999873,69.19999999999999,0.0,0.0,69.19999999999999,2.306666666666666,2.3066666666668425,2,True,492.0,1266.0,2.2549999999998818,0,profit
S213,short,2026-07-20 15:03:37,2026-07-20 15:03:51,14.0,1,0.02,0.02,4014.74,4012.67,4014.74,4014.74,0.0,4.14,0.0,0.0,4.14,2.07,2.069999999999709,1,True,,,,0,profit
S214,short,2026-07-20 15:27:16,2026-07-20 15:41:06,830.0,3,0.06,0.06,4011.7933333333335,4010.326666666667,4010.46,4013.03,2.5700000000001637,8.8,0.0,0.0,8.8,1.4666666666666668,1.466666666666697,2,True,274.0,517.0,1.2850000000000819,0,profit
S215,short,2026-07-20 15:45:26,2026-07-20 15:50:39,313.0,3,0.07,0.07,4013.0271428571427,4010.698571428571,4011.3,4014.17,2.869999999999891,16.3,0.0,0.0,16.3,2.3285714285714283,2.3285714285716494,1,True,82.0,94.0,1.4349999999999454,0,profit
S216,short,2026-07-20 15:50:47,2026-07-20 15:56:08,321.0,1,0.02,0.02,4010.05,4009.25,4010.05,4010.05,0.0,1.6,0.0,0.0,1.6,0.8,0.8000000000001819,1,True,,,,0,profit
S217,short,2026-07-20 16:07:43,2026-07-20 16:10:57,194.0,1,0.02,0.02,4009.2,4008.2600000000007,4009.2,4009.2,0.0,1.88,0.0,0.0,1.88,0.94,0.9399999999991451,1,True,,,,0,profit
S218,short,2026-07-20 16:15:22,2026-07-20 16:35:24,1202.0,3,0.06,0.06,4011.3533333333335,4009.3233333333333,4007.35,4013.98,6.630000000000109,12.18,0.0,0.0,12.18,2.03,2.0300000000002,2,True,514.0,978.0,3.3150000000000546,0,profit
S219,short,2026-07-20 16:35:26,2026-07-20 16:46:03,637.0,2,0.04,0.04,4011.7149999999992,4010.925,4008.79,4014.64,5.849999999999909,3.16,0.0,0.0,3.16,0.79,0.7899999999990541,2,True,294.0,294.0,5.849999999999909,0,profit
L218,long,2026-07-20 16:46:07,2026-07-20 17:29:12,2585.0,6,0.22000000000000003,0.22000000000000003,4004.9968181818176,4005.4190909090908,4011.69,4000.87,10.820000000000164,9.29,0.0,0.0,9.29,0.4222727272727272,0.422272727273139,2,True,294.0,478.0,1.9700000000002547,0,profit
S220,short,2026-07-20 17:14:36,2026-07-20 17:21:08,392.0,2,0.04,0.04,4000.0650000000005,3999.3049999999994,3998.83,4001.3,2.4700000000002547,3.04,0.0,0.0,3.04,0.76,0.7600000000011278,2,True,280.0,280.0,2.4700000000002547,0,profit
S221,short,2026-07-20 17:21:14,2026-07-20 17:29:11,477.0,1,0.02,0.02,3998.52,4005.8399999999997,3998.52,3998.52,0.0,-14.64,0.0,0.0,-14.64,-7.32,-7.319999999999709,1,True,,,,0,loss
S222,short,2026-07-20 17:39:21,2026-07-20 17:45:04,343.0,1,0.02,0.02,4009.8800000000006,4007.49,4009.88,4009.88,0.0,4.78,0.0,0.0,4.78,2.39,2.390000000000782,1,True,,,,0,profit
S223,short,2026-07-20 17:47:58,2026-07-20 17:55:02,424.0,1,0.02,0.02,4011.35,4008.05,4011.35,4011.35,0.0,6.6,0.0,0.0,6.6,3.3,3.299999999999727,1,True,,,,0,profit
L219,long,2026-07-20 17:56:13,2026-07-20 18:02:46,393.0,2,0.04,0.04,4007.455,4010.03,4008.27,4006.64,1.6300000000001091,10.3,0.0,0.0,10.3,2.575,2.575000000000273,1,True,181.0,181.0,1.6300000000001091,0,profit
S224,short,2026-07-20 18:03:30,2026-07-20 18:12:27,537.0,4,0.11000000000000001,0.11000000000000001,4014.9781818181814,4012.95,4009.09,4017.62,8.529999999999745,22.310000000000002,0.0,0.0,22.310000000000002,2.028181818181818,2.028181818181565,2,True,50.0,333.0,3.649999999999636,0,profit
S225,short,2026-07-20 18:26:24,2026-07-20 18:35:05,521.0,1,0.02,0.02,4014.9699999999993,4012.7999999999997,4014.97,4014.97,0.0,4.34,0.0,0.0,4.34,2.17,2.169999999999618,1,True,,,,0,profit
L220,long,2026-07-20 18:39:02,2026-07-20 18:46:41,459.0,1,0.02,0.02,4011.8499999999995,4014.85,4011.85,4011.85,0.0,6.0,0.0,0.0,6.0,3.0,3.0000000000004547,1,True,,,,0,profit
L221,long,2026-07-20 19:25:25,2026-07-20 20:00:18,2093.0,3,0.07,0.07,4008.4128571428573,4010.5899999999992,4012.28,4004.03,8.25,15.240000000000002,0.0,0.0,15.240000000000002,2.177142857142857,2.1771428571419165,2,True,485.0,622.0,4.125,0,profit
S226,short,2026-07-20 19:41:54,2026-07-20 20:44:58,3784.0,4,0.11000000000000001,0.11000000000000001,4008.5518181818175,4008.1727272727267,4004.64,4010.82,6.180000000000291,4.17,0.0,0.0,4.17,0.37909090909090903,0.3790909090907917,2,True,36.0,1087.0,1.9900000000002365,0,profit
S227,short,2026-07-21 08:41:32,2026-07-21 10:09:41,5289.0,14,2.16,2.16,4076.0976851851847,4075.9230555555555,4064.28,4083.09,19.450000000000273,37.72000000000003,0.0,0.0,37.72000000000003,0.17462962962962975,0.17462962962918027,8,False,85.0,1623.0,1.4100000000003092,0,profit
L222,long,2026-07-21 08:52:41,2026-07-21 09:03:51,670.0,1,0.02,0.02,4063.5800000000004,4066.24,4063.58,4063.58,0.0,5.32,0.0,0.0,5.32,2.66,2.6599999999993997,1,True,,,,0,profit
L223,long,2026-07-21 09:20:50,2026-07-21 09:22:23,93.0,1,0.02,0.02,4070.87,4072.1899999999996,4070.87,4070.87,0.0,2.64,0.0,0.0,2.64,1.32,1.319999999999709,1,True,,,,0,profit
L224,long,2026-07-21 10:01:15,2026-07-21 10:09:31,496.0,1,0.02,0.02,4079.35,4075.3300000000004,4079.35,4079.35,0.0,-8.04,0.0,0.0,-8.04,-4.02,-4.019999999999527,1,True,,,,0,loss
L225,long,2026-07-21 10:48:00,2026-07-21 12:04:27,4587.0,6,0.22000000000000003,0.22000000000000003,4064.5677272727266,4066.0259090909085,4071.66,4060.72,10.940000000000055,32.08,0.0,0.0,32.08,1.4581818181818178,1.4581818181818562,3,False,834.0,1249.0,2.199999999999818,0,profit
S228,short,2026-07-21 12:05:46,2026-07-21 12:29:47,1441.0,2,0.04,0.04,4065.9450000000006,4063.12,4065.01,4066.88,1.8699999999998909,11.299999999999999,0.0,0.0,11.299999999999999,2.8249999999999997,2.8250000000007276,1,True,896.0,896.0,1.8699999999998909,0,profit
L226,long,2026-07-21 12:43:55,2026-07-21 12:46:46,171.0,1,0.02,0.02,4062.49,4064.62,4062.49,4062.49,0.0,4.26,0.0,0.0,4.26,2.13,2.130000000000109,1,True,,,,0,profit
S229,short,2026-07-21 12:50:03,2026-07-21 13:04:36,873.0,2,0.04,0.04,4066.8100000000004,4064.45,4065.28,4068.34,3.0599999999999454,9.44,0.0,0.0,9.44,2.36,2.360000000000582,1,True,299.0,299.0,3.0599999999999454,0,profit
L227,long,2026-07-21 13:10:33,2026-07-21 13:11:26,53.0,1,0.02,0.02,4064.78,4066.57,4064.78,4064.78,0.0,3.58,0.0,0.0,3.58,1.79,1.7899999999999636,1,True,,,,0,profit
S230,short,2026-07-21 13:11:29,2026-07-21 13:47:34,2165.0,2,0.04,0.04,4066.6650000000004,4064.75,4065.86,4067.47,1.6099999999996726,7.66,0.0,0.0,7.66,1.915,1.9150000000004184,2,True,801.0,801.0,1.6099999999996726,0,profit
L228,long,2026-07-21 14:02:01,2026-07-21 15:07:09,3908.0,3,0.07,0.07,4058.3428571428567,4060.5528571428567,4061.26,4056.2,5.0600000000004,15.469999999999999,0.0,0.0,15.469999999999999,2.2099999999999995,2.2100000000000364,2,True,1361.0,2521.0,2.5300000000002,0,profit
S231,short,2026-07-21 14:37:24,2026-07-21 14:42:09,285.0,1,0.02,0.02,4059.83,4057.2499999999995,4059.83,4059.83,0.0,5.16,0.0,0.0,5.16,2.58,2.580000000000382,1,True,,,,0,profit
S232,short,2026-07-21 15:08:01,2026-07-21 15:10:40,159.0,1,0.02,0.02,4059.96,4056.85,4059.96,4059.96,0.0,6.22,0.0,0.0,6.22,3.11,3.1100000000001273,1,True,,,,0,profit
S233,short,2026-07-21 15:24:44,2026-07-21 15:34:33,589.0,1,0.02,0.02,4064.74,4059.6400000000003,4064.74,4064.74,0.0,10.2,0.0,0.0,10.2,5.1,5.099999999999454,1,True,,,,0,profit
L229,long,2026-07-21 15:36:23,2026-07-21 15:48:11,708.0,3,0.07,0.07,4055.1157142857137,4058.5914285714284,4057.31,4053.49,3.8200000000001637,24.33,0.0,0.0,24.33,3.475714285714285,3.47571428571473,1,True,227.0,366.0,1.9100000000000819,0,profit
S234,short,2026-07-21 15:49:37,2026-07-21 15:53:11,214.0,1,0.02,0.02,4061.05,4055.99,4061.05,4061.05,0.0,10.12,0.0,0.0,10.12,5.06,5.0600000000004,1,True,,,,0,profit
L230,long,2026-07-21 15:54:00,2026-07-21 16:00:10,370.0,2,0.04,0.04,4055.8149999999996,4058.455,4056.78,4054.85,1.930000000000291,10.559999999999999,0.0,0.0,10.559999999999999,2.6399999999999997,2.6400000000003274,1,True,201.0,201.0,1.930000000000291,0,profit
S235,short,2026-07-21 16:03:15,2026-07-21 16:04:12,57.0,1,0.02,0.02,4059.87,4056.35,4059.87,4059.87,0.0,7.04,0.0,0.0,7.04,3.52,3.519999999999982,1,True,,,,0,profit
S236,short,2026-07-21 16:15:29,2026-07-21 16:16:55,86.0,1,0.02,0.02,4061.0,4057.5100000000007,4061.0,4061.0,0.0,6.98,0.0,0.0,6.98,3.49,3.489999999999327,1,True,,,,0,profit
L231,long,2026-07-21 16:21:14,2026-07-21 16:33:05,711.0,3,0.07,0.07,4051.3114285714287,4055.1042857142857,4054.31,4049.14,5.170000000000073,26.55,0.0,0.0,26.55,3.7928571428571423,3.792857142856974,1,True,314.0,490.0,2.5850000000000364,0,profit
S237,short,2026-07-21 16:33:21,2026-07-21 16:37:39,258.0,2,0.04,0.04,4055.0250000000005,4053.234999999999,4054.16,4055.89,1.7300000000000182,7.16,0.0,0.0,7.16,1.79,1.7900000000013279,2,True,95.0,95.0,1.7300000000000182,0,profit
L232,long,2026-07-21 16:42:12,2026-07-21 16:50:12,480.0,3,0.07,0.07,4048.462857142857,4050.597142857142,4051.06,4046.26,4.799999999999727,14.94,0.0,0.0,14.94,2.134285714285714,2.1342857142849425,2,True,63.0,77.0,2.3999999999998636,0,profit
S238,short,2026-07-21 16:49:33,2026-07-21 19:46:48,10635.0,12,1.26,1.26,4072.1356349206353,4071.5611111111107,4049.41,4080.69,31.2800000000002,72.38999999999993,0.0,0.0,72.38999999999993,0.574523809523809,0.574523809524635,6,False,330.0,2823.0,2.619999999999891,0,profit
L233,long,2026-07-21 17:22:53,2026-07-21 17:23:15,22.0,1,0.02,0.02,4062.49,4062.7900000000004,4062.49,4062.49,0.0,0.6,0.0,0.0,0.6,0.3,0.30000000000063665,1,True,,,,0,profit
L234,long,2026-07-21 17:25:34,2026-07-21 17:29:13,219.0,1,0.02,0.02,4067.4199999999996,4068.67,4067.42,4067.42,0.0,2.5,0.0,0.0,2.5,1.25,1.2500000000004547,1,True,,,,0,profit
L235,long,2026-07-21 17:36:10,2026-07-21 17:48:03,713.0,2,0.04,0.04,4064.605,4068.47,4065.66,4063.55,2.1099999999996726,15.46,0.0,0.0,15.46,3.865,3.8649999999997817,1,True,141.0,141.0,2.1099999999996726,0,profit
L236,long,2026-07-21 17:48:08,2026-07-21 17:48:09,1.0,1,0.02,0.02,4070.48,4069.7899999999995,4070.48,4070.48,0.0,-1.38,0.0,0.0,-1.38,-0.69,-0.6900000000005093,1,True,,,,0,loss
L237,long,2026-07-21 18:21:47,2026-07-21 18:32:15,628.0,1,0.02,0.02,4078.2399999999993,4079.43,4078.24,4078.24,0.0,2.38,0.0,0.0,2.38,1.19,1.1900000000005093,1,True,,,,0,profit
L238,long,2026-07-21 18:46:22,2026-07-21 18:53:50,448.0,2,0.04,0.04,4074.64,4077.965,4075.82,4073.46,2.3600000000001273,13.3,0.0,0.0,13.3,3.325,3.325000000000273,1,True,217.0,217.0,2.3600000000001273,0,profit
L239,long,2026-07-21 19:28:17,2026-07-21 19:46:43,1106.0,2,0.04,0.04,4074.185,4071.125,4075.5,4072.87,2.630000000000109,-12.24,0.0,0.0,-12.24,-3.06,-3.0599999999999454,2,True,556.0,556.0,2.630000000000109,0,loss
S239,short,2026-07-22 07:41:27,2026-07-22 10:11:13,8986.0,7,0.8600000000000001,0.86,4126.747209302325,4113.326860465116,4126.74,4126.76,0.020000000000436557,1154.15,0.0,0.0,1154.15,13.420348837209302,13.42034883720953,3,False,0.0,1.0,0.0,0,profit
S240,short,2026-07-22 15:02:53,2026-07-22 15:49:59,2826.0,7,0.8600000000000001,0.8600000000000001,4124.723255813953,4119.318023255814,4124.67,4125.88,1.230000000000473,464.84999999999997,0.0,0.0,464.84999999999997,5.4052325581395335,5.405232558138778,4,False,0.5,17.0,0.03000000000020009,0,profit
S241,short,2026-07-22 16:03:39,2026-07-23 01:59:41,35762.0,16,3.66,2.8,4138.849699453552,4128.482213114754,4117.48,4151.98,34.57999999999993,3794.5,226.66,0.0,4021.1600000000003,10.986775956284154,10.36748633879779,6,False,0.0,8813.0,0.0500000000001819,0,profit
L240,long,2026-07-22 19:10:02,2026-07-22 19:11:39,97.0,1,0.03,0.03,4157.16,4155.13,4157.16,4157.16,0.0,-6.09,0.0,0.0,-6.09,-2.03,-2.0299999999997453,1,True,,,,0,loss
L241,long,2026-07-22 23:34:02,2026-07-22 23:57:57,1435.0,2,0.13,0.13,4132.116153846154,4129.743846153846,4135.95,4129.72,6.229999999999563,-30.84,0.0,0.0,-30.84,-2.3723076923076922,-2.3723076923079134,2,True,780.0,780.0,6.229999999999563,0,loss
L242,long,2026-07-23 02:27:51,2026-07-23 02:33:22,331.0,12,1.28,1.28,4120.067421875,4122.259687500001,4120.48,4120.23,0.8799999999991996,280.61,0.0,0.0,280.61,2.192265625,2.1922656250008004,4,False,0.0,20.0,0.02999999999974534,0,profit
L243,long,2026-07-23 10:48:11,2026-07-23 10:48:48,37.0,6,0.37,0.37,4093.3924324324325,4094.7640540540547,4093.18,4093.87,0.7199999999997999,50.75000000000001,0.0,0.0,50.75000000000001,1.3716216216216217,1.3716216216221255,2,True,0.0,2.0,0.0,0,profit
L244,long,2026-07-23 11:22:20,2026-07-23 11:43:43,1283.0,8,0.69,0.69,4090.938695652174,4092.150869565218,4091.11,4090.11,1.3099999999999454,83.64,0.0,0.0,83.64,1.2121739130434783,1.2121739130438982,3,False,3.0,1171.0,0.1799999999998363,0,profit
L245,long,2026-07-23 16:12:46,2026-07-23 16:19:02,376.0,13,1.6800000000000002,1.6800000000000004,4044.1764880952387,4046.727976190476,4044.04,4044.41,0.3999999999996362,428.65000000000003,0.0,0.0,428.65000000000003,2.5514880952380956,2.551488095237346,4,False,0.5,1.0,0.08500000000003638,0,profit
