pair,year,gap_start,gap_end,gap_minutes,missing_minutes
XAUUSD,2023,2023-05-18T18:59:00Z,2023-05-18T20:00:00Z,61,60
XAUUSD,2023,2023-05-19T05:59:00Z,2023-05-19T07:00:00Z,61,60
XAUUSD,2023,2023-05-19T07:59:00Z,2023-05-19T09:00:00Z,61,60
XAUUSD,2023,2023-05-19T09:59:00Z,2023-05-19T11:00:00Z,61,60
XAUUSD,2023,2023-05-19T11:59:00Z,2023-05-19T13:00:00Z,61,60
XAUUSD,2023,2023-05-19T13:59:00Z,2023-05-19T15:00:00Z,61,60
XAUUSD,2023,2023-05-19T15:59:00Z,2023-05-22T00:00:00Z,481,480
XAUUSD,2023,2023-05-22T05:59:00Z,2023-05-22T07:00:00Z,61,60
XAUUSD,2023,2023-05-22T08:59:00Z,2023-05-22T11:00:00Z,121,120
XAUUSD,2023,2023-05-22T11:59:00Z,2023-05-22T13:00:00Z,61,60
XAUUSD,2023,2023-05-22T13:59:00Z,2023-05-22T15:00:00Z,61,60
XAUUSD,2023,2023-05-22T15:59:00Z,2023-05-22T19:00:00Z,181,180
XAUUSD,2023,2023-05-23T06:59:00Z,2023-05-23T08:00:00Z,61,60
XAUUSD,2023,2023-05-23T08:59:00Z,2023-05-23T10:00:00Z,61,60
XAUUSD,2023,2023-05-23T10:59:00Z,2023-05-23T12:00:00Z,61,60
XAUUSD,2023,2023-05-23T12:59:00Z,2023-05-23T14:00:00Z,61,60
XAUUSD,2023,2023-05-23T14:59:00Z,2023-05-23T16:00:00Z,61,60
XAUUSD,2023,2023-05-23T16:59:00Z,2023-05-23T18:00:00Z,61,60
XAUUSD,2023,2023-05-23T18:59:00Z,2023-05-23T20:00:00Z,61,60
XAUUSD,2023,2023-05-24T05:59:00Z,2023-05-24T07:00:00Z,61,60
XAUUSD,2023,2023-05-24T07:59:00Z,2023-05-24T09:00:00Z,61,60
XAUUSD,2023,2023-05-24T10:59:00Z,2023-05-24T13:00:00Z,121,120
XAUUSD,2023,2023-05-24T13:59:00Z,2023-05-24T15:00:00Z,61,60
XAUUSD,2023,2023-05-24T15:59:00Z,2023-05-24T19:00:00Z,181,180
XAUUSD,2023,2023-05-25T05:59:00Z,2023-05-25T07:00:00Z,61,60
XAUUSD,2023,2023-05-25T08:59:00Z,2023-05-25T10:00:00Z,61,60
XAUUSD,2023,2023-05-25T10:59:00Z,2023-05-25T12:00:00Z,61,60
XAUUSD,2023,2023-05-25T12:59:00Z,2023-05-25T15:00:00Z,121,120
XAUUSD,2023,2023-05-25T16:59:00Z,2023-05-25T19:00:00Z,121,120
XAUUSD,2023,2023-05-26T05:59:00Z,2023-05-26T07:00:00Z,61,60
XAUUSD,2023,2023-05-26T07:59:00Z,2023-05-26T09:00:00Z,61,60
XAUUSD,2023,2023-05-26T09:59:00Z,2023-05-26T11:00:00Z,61,60
XAUUSD,2023,2023-05-26T11:59:00Z,2023-05-26T13:00:00Z,61,60
XAUUSD,2023,2023-05-26T14:59:00Z,2023-05-29T00:00:00Z,541,540
XAUUSD,2023,2023-05-29T05:59:00Z,2023-05-29T07:00:00Z,61,60
XAUUSD,2023,2023-05-29T07:59:00Z,2023-05-29T09:00:00Z,61,60
XAUUSD,2023,2023-05-29T10:59:00Z,2023-05-29T12:00:00Z,61,60
XAUUSD,2023,2023-05-29T12:59:00Z,2023-05-29T14:00:00Z,61,60
XAUUSD,2023,2023-05-29T14:28:00Z,2023-05-29T18:00:00Z,212,211
XAUUSD,2023,2023-05-29T18:59:00Z,2023-05-29T20:00:00Z,61,60
XAUUSD,2023,2023-05-30T05:59:00Z,2023-05-30T07:00:00Z,61,60
XAUUSD,2023,2023-05-30T08:59:00Z,2023-05-30T10:00:00Z,61,60
XAUUSD,2023,2023-05-30T10:59:00Z,2023-05-30T13:00:00Z,121,120
XAUUSD,2023,2023-05-30T13:59:00Z,2023-05-30T15:00:00Z,61,60
XAUUSD,2023,2023-05-30T16:59:00Z,2023-05-30T18:00:00Z,61,60
XAUUSD,2023,2023-05-30T18:59:00Z,2023-05-30T20:00:00Z,61,60
XAUUSD,2023,2023-05-31T06:59:00Z,2023-05-31T08:00:00Z,61,60
XAUUSD,2023,2023-05-31T08:59:00Z,2023-05-31T10:00:00Z,61,60
XAUUSD,2023,2023-05-31T10:59:00Z,2023-05-31T12:00:00Z,61,60
XAUUSD,2023,2023-05-31T12:59:00Z,2023-05-31T14:00:00Z,61,60
XAUUSD,2023,2023-05-31T14:59:00Z,2023-05-31T16:00:00Z,61,60
XAUUSD,2023,2023-05-31T16:59:00Z,2023-05-31T18:00:00Z,61,60
XAUUSD,2023,2023-05-31T18:59:00Z,2023-05-31T20:00:00Z,61,60
XAUUSD,2023,2023-06-01T06:59:00Z,2023-06-01T08:00:00Z,61,60
XAUUSD,2023,2023-06-01T08:59:00Z,2023-06-01T10:00:00Z,61,60
XAUUSD,2023,2023-06-01T10:59:00Z,2023-06-01T12:00:00Z,61,60
XAUUSD,2023,2023-06-01T12:59:00Z,2023-06-01T14:00:00Z,61,60
XAUUSD,2023,2023-06-01T14:59:00Z,2023-06-01T16:00:00Z,61,60
XAUUSD,2023,2023-06-01T16:59:00Z,2023-06-01T18:00:00Z,61,60
XAUUSD,2023,2023-06-01T18:59:00Z,2023-06-01T20:00:00Z,61,60
XAUUSD,2023,2023-06-02T06:59:00Z,2023-06-02T09:00:00Z,121,120
XAUUSD,2023,2023-06-02T09:59:00Z,2023-06-02T11:00:00Z,61,60
XAUUSD,2023,2023-06-02T11:59:00Z,2023-06-02T13:00:00Z,61,60
XAUUSD,2023,2023-06-02T13:59:00Z,2023-06-02T15:00:00Z,61,60
XAUUSD,2023,2023-06-02T15:59:00Z,2023-06-05T00:00:00Z,481,480
XAUUSD,2023,2023-06-05T06:59:00Z,2023-06-05T08:00:00Z,61,60
XAUUSD,2023,2023-06-05T10:59:00Z,2023-06-05T14:00:00Z,181,180
XAUUSD,2023,2023-06-05T14:59:00Z,2023-06-05T16:00:00Z,61,60
XAUUSD,2023,2023-06-05T16:59:00Z,2023-06-05T19:00:00Z,121,120
XAUUSD,2023,2023-06-06T05:59:00Z,2023-06-06T07:00:00Z,61,60
XAUUSD,2023,2023-06-06T07:59:00Z,2023-06-06T09:00:00Z,61,60
XAUUSD,2023,2023-06-06T09:59:00Z,2023-06-06T11:00:00Z,61,60
XAUUSD,2023,2023-06-06T12:59:00Z,2023-06-06T14:00:00Z,61,60
XAUUSD,2023,2023-06-06T14:59:00Z,2023-06-06T19:00:00Z,241,240
XAUUSD,2023,2023-06-07T04:59:00Z,2023-06-07T06:00:00Z,61,60
XAUUSD,2023,2023-06-07T06:59:00Z,2023-06-07T08:00:00Z,61,60
XAUUSD,2023,2023-06-07T08:59:00Z,2023-06-07T10:00:00Z,61,60
XAUUSD,2023,2023-06-07T10:59:00Z,2023-06-07T12:00:00Z,61,60
XAUUSD,2023,2023-06-07T12:59:00Z,2023-06-07T14:00:00Z,61,60
XAUUSD,2023,2023-06-07T14:59:00Z,2023-06-07T16:00:00Z,61,60
XAUUSD,2023,2023-06-07T16:59:00Z,2023-06-07T18:00:00Z,61,60
XAUUSD,2023,2023-06-07T18:59:00Z,2023-06-07T20:00:00Z,61,60
XAUUSD,2023,2023-06-08T07:59:00Z,2023-06-08T10:00:00Z,121,120
XAUUSD,2023,2023-06-08T10:59:00Z,2023-06-08T12:00:00Z,61,60
XAUUSD,2023,2023-06-08T12:59:00Z,2023-06-08T14:00:00Z,61,60
XAUUSD,2023,2023-06-08T14:59:00Z,2023-06-08T16:00:00Z,61,60
XAUUSD,2023,2023-06-08T16:59:00Z,2023-06-08T18:00:00Z,61,60
XAUUSD,2023,2023-06-08T18:59:00Z,2023-06-08T20:00:00Z,61,60
XAUUSD,2023,2023-06-09T05:59:00Z,2023-06-09T07:00:00Z,61,60
XAUUSD,2023,2023-06-09T07:59:00Z,2023-06-09T09:00:00Z,61,60
XAUUSD,2023,2023-06-09T09:59:00Z,2023-06-09T11:00:00Z,61,60
XAUUSD,2023,2023-06-09T11:59:00Z,2023-06-09T13:00:00Z,61,60
XAUUSD,2023,2023-06-09T13:59:00Z,2023-06-09T15:00:00Z,61,60
XAUUSD,2023,2023-06-09T16:59:00Z,2023-06-12T00:00:00Z,421,420
XAUUSD,2023,2023-06-12T06:59:00Z,2023-06-12T08:00:00Z,61,60
XAUUSD,2023,2023-06-12T08:59:00Z,2023-06-12T10:00:00Z,61,60
XAUUSD,2023,2023-06-12T10:59:00Z,2023-06-12T12:00:00Z,61,60
XAUUSD,2023,2023-06-12T12:59:00Z,2023-06-12T14:00:00Z,61,60
XAUUSD,2023,2023-06-12T14:59:00Z,2023-06-12T16:00:00Z,61,60
XAUUSD,2023,2023-06-12T16:59:00Z,2023-06-12T18:00:00Z,61,60
XAUUSD,2023,2023-06-12T18:59:00Z,2023-06-12T20:00:00Z,61,60
XAUUSD,2023,2023-06-13T05:59:00Z,2023-06-13T07:00:00Z,61,60
XAUUSD,2023,2023-06-13T07:59:00Z,2023-06-13T09:00:00Z,61,60
XAUUSD,2023,2023-06-13T09:59:00Z,2023-06-13T11:00:00Z,61,60
XAUUSD,2023,2023-06-13T12:59:00Z,2023-06-13T15:00:00Z,121,120
XAUUSD,2023,2023-06-13T15:59:00Z,2023-06-13T19:00:00Z,181,180
XAUUSD,2023,2023-06-14T06:59:00Z,2023-06-14T08:00:00Z,61,60
XAUUSD,2023,2023-06-14T08:59:00Z,2023-06-14T10:00:00Z,61,60
XAUUSD,2023,2023-06-14T10:59:00Z,2023-06-14T12:00:00Z,61,60
XAUUSD,2023,2023-06-14T12:59:00Z,2023-06-14T14:00:00Z,61,60
XAUUSD,2023,2023-06-14T14:59:00Z,2023-06-14T16:00:00Z,61,60
XAUUSD,2023,2023-06-14T16:59:00Z,2023-06-14T18:00:00Z,61,60
XAUUSD,2023,2023-06-14T18:59:00Z,2023-06-14T20:00:00Z,61,60
XAUUSD,2023,2023-06-15T06:59:00Z,2023-06-15T08:00:00Z,61,60
XAUUSD,2023,2023-06-15T08:59:00Z,2023-06-15T10:00:00Z,61,60
XAUUSD,2023,2023-06-15T10:59:00Z,2023-06-15T12:00:00Z,61,60
XAUUSD,2023,2023-06-15T12:59:00Z,2023-06-15T14:00:00Z,61,60
XAUUSD,2023,2023-06-15T15:59:00Z,2023-06-15T18:00:00Z,121,120
XAUUSD,2023,2023-06-15T18:59:00Z,2023-06-15T20:00:00Z,61,60
XAUUSD,2023,2023-06-16T06:59:00Z,2023-06-16T08:00:00Z,61,60
XAUUSD,2023,2023-06-16T08:59:00Z,2023-06-16T10:00:00Z,61,60
XAUUSD,2023,2023-06-16T10:59:00Z,2023-06-16T12:00:00Z,61,60
XAUUSD,2023,2023-06-16T12:59:00Z,2023-06-16T14:00:00Z,61,60
XAUUSD,2023,2023-06-16T14:59:00Z,2023-06-16T16:00:00Z,61,60
XAUUSD,2023,2023-06-16T16:59:00Z,2023-06-19T00:00:00Z,421,420
XAUUSD,2023,2023-06-19T06:59:00Z,2023-06-19T09:00:00Z,121,120
XAUUSD,2023,2023-06-19T10:59:00Z,2023-06-19T13:00:00Z,121,120
XAUUSD,2023,2023-06-19T13:59:00Z,2023-06-19T18:00:00Z,241,240
XAUUSD,2023,2023-06-19T18:58:00Z,2023-06-19T20:00:00Z,62,61
XAUUSD,2023,2023-06-20T05:59:00Z,2023-06-20T07:00:00Z,61,60
XAUUSD,2023,2023-06-20T07:59:00Z,2023-06-20T09:00:00Z,61,60
XAUUSD,2023,2023-06-20T09:59:00Z,2023-06-20T11:00:00Z,61,60
XAUUSD,2023,2023-06-20T11:59:00Z,2023-06-20T13:00:00Z,61,60
XAUUSD,2023,2023-06-20T13:59:00Z,2023-06-20T15:00:00Z,61,60
XAUUSD,2023,2023-06-20T15:59:00Z,2023-06-20T19:00:00Z,181,180
XAUUSD,2023,2023-06-21T06:59:00Z,2023-06-21T08:00:00Z,61,60
XAUUSD,2023,2023-06-21T08:59:00Z,2023-06-21T10:00:00Z,61,60
XAUUSD,2023,2023-06-21T10:59:00Z,2023-06-21T12:00:00Z,61,60
XAUUSD,2023,2023-06-21T12:59:00Z,2023-06-21T14:00:00Z,61,60
XAUUSD,2023,2023-06-21T14:59:00Z,2023-06-21T16:00:00Z,61,60
XAUUSD,2023,2023-06-21T16:59:00Z,2023-06-21T20:00:00Z,181,180
XAUUSD,2023,2023-06-22T05:59:00Z,2023-06-22T07:00:00Z,61,60
XAUUSD,2023,2023-06-22T07:59:00Z,2023-06-22T09:00:00Z,61,60
XAUUSD,2023,2023-06-22T09:59:00Z,2023-06-22T11:00:00Z,61,60
XAUUSD,2023,2023-06-22T12:59:00Z,2023-06-22T14:00:00Z,61,60
XAUUSD,2023,2023-06-22T14:59:00Z,2023-06-22T16:00:00Z,61,60
XAUUSD,2023,2023-06-22T16:59:00Z,2023-06-22T18:00:00Z,61,60
XAUUSD,2023,2023-06-22T18:59:00Z,2023-06-22T20:00:00Z,61,60
XAUUSD,2023,2023-06-23T06:59:00Z,2023-06-23T08:00:00Z,61,60
XAUUSD,2023,2023-06-23T08:59:00Z,2023-06-23T10:00:00Z,61,60
XAUUSD,2023,2023-06-23T10:59:00Z,2023-06-23T12:00:00Z,61,60
XAUUSD,2023,2023-06-23T12:59:00Z,2023-06-23T14:00:00Z,61,60
XAUUSD,2023,2023-06-23T14:59:00Z,2023-06-23T16:00:00Z,61,60
XAUUSD,2023,2023-06-23T16:59:00Z,2023-06-26T00:00:00Z,421,420
XAUUSD,2023,2023-06-26T02:59:00Z,2023-06-26T04:00:00Z,61,60
XAUUSD,2023,2023-06-26T04:59:00Z,2023-06-26T06:00:00Z,61,60
XAUUSD,2023,2023-06-26T06:59:00Z,2023-06-26T08:00:00Z,61,60
XAUUSD,2023,2023-06-26T08:59:00Z,2023-06-26T10:00:00Z,61,60
XAUUSD,2023,2023-06-26T10:59:00Z,2023-06-26T12:00:00Z,61,60
XAUUSD,2023,2023-06-26T12:59:00Z,2023-06-26T14:00:00Z,61,60
XAUUSD,2023,2023-06-26T14:59:00Z,2023-06-26T16:00:00Z,61,60
XAUUSD,2023,2023-06-26T16:59:00Z,2023-06-26T18:00:00Z,61,60
XAUUSD,2023,2023-06-26T18:59:00Z,2023-06-26T20:00:00Z,61,60
XAUUSD,2023,2023-06-27T05:59:00Z,2023-06-27T07:00:00Z,61,60
XAUUSD,2023,2023-06-27T08:59:00Z,2023-06-27T10:00:00Z,61,60
XAUUSD,2023,2023-06-27T10:59:00Z,2023-06-27T12:00:00Z,61,60
XAUUSD,2023,2023-06-27T12:59:00Z,2023-06-27T15:00:00Z,121,120
XAUUSD,2023,2023-06-27T16:59:00Z,2023-06-27T19:00:00Z,121,120
XAUUSD,2023,2023-06-28T05:59:00Z,2023-06-28T07:00:00Z,61,60
XAUUSD,2023,2023-06-28T08:59:00Z,2023-06-28T11:00:00Z,121,120
XAUUSD,2023,2023-06-28T11:59:00Z,2023-06-28T13:00:00Z,61,60
XAUUSD,2023,2023-06-28T14:59:00Z,2023-06-28T19:00:00Z,241,240
XAUUSD,2023,2023-06-29T05:59:00Z,2023-06-29T07:00:00Z,61,60
XAUUSD,2023,2023-06-29T08:59:00Z,2023-06-29T10:00:00Z,61,60
XAUUSD,2023,2023-06-29T10:59:00Z,2023-06-29T13:00:00Z,121,120
XAUUSD,2023,2023-06-29T15:59:00Z,2023-06-29T18:00:00Z,121,120
XAUUSD,2023,2023-06-29T18:59:00Z,2023-06-29T20:00:00Z,61,60
XAUUSD,2023,2023-06-30T06:59:00Z,2023-06-30T08:00:00Z,61,60
XAUUSD,2023,2023-06-30T08:59:00Z,2023-06-30T10:00:00Z,61,60
XAUUSD,2023,2023-06-30T10:59:00Z,2023-06-30T12:00:00Z,61,60
XAUUSD,2023,2023-06-30T12:59:00Z,2023-06-30T14:00:00Z,61,60
XAUUSD,2023,2023-06-30T14:59:00Z,2023-06-30T16:00:00Z,61,60
XAUUSD,2023,2023-06-30T16:59:00Z,2023-07-03T00:00:00Z,421,420
XAUUSD,2023,2023-07-03T05:59:00Z,2023-07-03T07:00:00Z,61,60
XAUUSD,2023,2023-07-03T08:59:00Z,2023-07-03T11:00:00Z,121,120
XAUUSD,2023,2023-07-03T11:59:00Z,2023-07-03T13:00:00Z,61,60
XAUUSD,2023,2023-07-03T13:59:00Z,2023-07-03T15:00:00Z,61,60
XAUUSD,2023,2023-07-03T15:59:00Z,2023-07-03T19:00:00Z,181,180
XAUUSD,2023,2023-07-04T05:59:00Z,2023-07-04T07:00:00Z,61,60
XAUUSD,2023,2023-07-04T07:59:00Z,2023-07-04T09:00:00Z,61,60
XAUUSD,2023,2023-07-04T09:59:00Z,2023-07-04T11:00:00Z,61,60
XAUUSD,2023,2023-07-04T11:59:00Z,2023-07-04T13:00:00Z,61,60
XAUUSD,2023,2023-07-04T13:59:00Z,2023-07-04T18:00:00Z,241,240
XAUUSD,2023,2023-07-04T18:59:00Z,2023-07-04T20:00:00Z,61,60
XAUUSD,2023,2023-07-05T05:59:00Z,2023-07-05T07:00:00Z,61,60
XAUUSD,2023,2023-07-05T07:59:00Z,2023-07-05T09:00:00Z,61,60
XAUUSD,2023,2023-07-05T09:59:00Z,2023-07-05T11:00:00Z,61,60
XAUUSD,2023,2023-07-05T11:59:00Z,2023-07-05T13:00:00Z,61,60
XAUUSD,2023,2023-07-05T13:59:00Z,2023-07-05T15:00:00Z,61,60
XAUUSD,2023,2023-07-05T15:59:00Z,2023-07-05T19:00:00Z,181,180
XAUUSD,2023,2023-07-06T04:59:00Z,2023-07-06T06:00:00Z,61,60
XAUUSD,2023,2023-07-06T06:59:00Z,2023-07-06T08:00:00Z,61,60
XAUUSD,2023,2023-07-06T08:59:00Z,2023-07-06T10:00:00Z,61,60
XAUUSD,2023,2023-07-06T10:59:00Z,2023-07-06T13:00:00Z,121,120
XAUUSD,2023,2023-07-06T14:59:00Z,2023-07-06T16:00:00Z,61,60
XAUUSD,2023,2023-07-06T16:59:00Z,2023-07-06T18:00:00Z,61,60
XAUUSD,2023,2023-07-06T18:59:00Z,2023-07-06T20:00:00Z,61,60
XAUUSD,2023,2023-07-07T06:59:00Z,2023-07-07T08:00:00Z,61,60
XAUUSD,2023,2023-07-07T08:59:00Z,2023-07-07T10:00:00Z,61,60
XAUUSD,2023,2023-07-07T10:59:00Z,2023-07-07T12:00:00Z,61,60
XAUUSD,2023,2023-07-07T12:59:00Z,2023-07-07T14:00:00Z,61,60
XAUUSD,2023,2023-07-07T14:59:00Z,2023-07-07T16:00:00Z,61,60
XAUUSD,2023,2023-07-07T16:59:00Z,2023-07-10T00:00:00Z,421,420
XAUUSD,2023,2023-07-10T04:59:00Z,2023-07-10T06:00:00Z,61,60
XAUUSD,2023,2023-07-10T07:59:00Z,2023-07-10T09:00:00Z,61,60
XAUUSD,2023,2023-07-10T09:59:00Z,2023-07-10T11:00:00Z,61,60
XAUUSD,2023,2023-07-10T11:59:00Z,2023-07-10T13:00:00Z,61,60
XAUUSD,2023,2023-07-10T13:59:00Z,2023-07-10T15:00:00Z,61,60
XAUUSD,2023,2023-07-10T15:59:00Z,2023-07-10T18:00:00Z,121,120
XAUUSD,2023,2023-07-10T18:59:00Z,2023-07-10T20:00:00Z,61,60
XAUUSD,2023,2023-07-11T05:59:00Z,2023-07-11T07:00:00Z,61,60
XAUUSD,2023,2023-07-11T07:59:00Z,2023-07-11T09:00:00Z,61,60
XAUUSD,2023,2023-07-11T10:59:00Z,2023-07-11T12:00:00Z,61,60
XAUUSD,2023,2023-07-11T12:59:00Z,2023-07-11T15:00:00Z,121,120
XAUUSD,2023,2023-07-11T15:59:00Z,2023-07-11T18:00:00Z,121,120
XAUUSD,2023,2023-07-11T18:59:00Z,2023-07-11T20:00:00Z,61,60
XAUUSD,2023,2023-07-12T06:59:00Z,2023-07-12T08:00:00Z,61,60
XAUUSD,2023,2023-07-12T11:59:00Z,2023-07-12T18:00:00Z,361,360
XAUUSD,2023,2023-07-12T18:59:00Z,2023-07-12T20:00:00Z,61,60
XAUUSD,2023,2023-07-13T07:59:00Z,2023-07-13T11:00:00Z,181,180
XAUUSD,2023,2023-07-13T11:59:00Z,2023-07-13T13:00:00Z,61,60
XAUUSD,2023,2023-07-13T14:59:00Z,2023-07-13T18:00:00Z,181,180
XAUUSD,2023,2023-07-13T18:59:00Z,2023-07-13T20:00:00Z,61,60
XAUUSD,2023,2023-07-14T05:59:00Z,2023-07-14T07:00:00Z,61,60
XAUUSD,2023,2023-07-14T08:59:00Z,2023-07-14T10:00:00Z,61,60
XAUUSD,2023,2023-07-14T10:59:00Z,2023-07-14T12:00:00Z,61,60
XAUUSD,2023,2023-07-14T12:59:00Z,2023-07-14T15:00:00Z,121,120
XAUUSD,2023,2023-07-14T16:59:00Z,2023-07-17T00:00:00Z,421,420
XAUUSD,2023,2023-07-17T05:59:00Z,2023-07-17T07:00:00Z,61,60
XAUUSD,2023,2023-07-17T07:59:00Z,2023-07-17T09:00:00Z,61,60
XAUUSD,2023,2023-07-17T09:59:00Z,2023-07-17T11:00:00Z,61,60
XAUUSD,2023,2023-07-17T11:59:00Z,2023-07-17T13:00:00Z,61,60
XAUUSD,2023,2023-07-17T13:59:00Z,2023-07-17T15:00:00Z,61,60
XAUUSD,2023,2023-07-17T15:59:00Z,2023-07-17T19:00:00Z,181,180
XAUUSD,2023,2023-07-18T06:59:00Z,2023-07-18T08:00:00Z,61,60
XAUUSD,2023,2023-07-18T08:59:00Z,2023-07-18T10:00:00Z,61,60
XAUUSD,2023,2023-07-18T10:59:00Z,2023-07-18T12:00:00Z,61,60
XAUUSD,2023,2023-07-18T12:59:00Z,2023-07-18T14:00:00Z,61,60
XAUUSD,2023,2023-07-18T14:59:00Z,2023-07-18T16:00:00Z,61,60
XAUUSD,2023,2023-07-18T16:59:00Z,2023-07-18T18:00:00Z,61,60
XAUUSD,2023,2023-07-18T18:59:00Z,2023-07-18T20:00:00Z,61,60
XAUUSD,2023,2023-07-19T05:59:00Z,2023-07-19T07:00:00Z,61,60
XAUUSD,2023,2023-07-19T07:59:00Z,2023-07-19T09:00:00Z,61,60
XAUUSD,2023,2023-07-19T09:59:00Z,2023-07-19T11:00:00Z,61,60
XAUUSD,2023,2023-07-19T11:59:00Z,2023-07-19T13:00:00Z,61,60
XAUUSD,2023,2023-07-19T13:59:00Z,2023-07-19T15:00:00Z,61,60
XAUUSD,2023,2023-07-19T15:59:00Z,2023-07-19T19:00:00Z,181,180
XAUUSD,2023,2023-07-20T06:59:00Z,2023-07-20T08:00:00Z,61,60
XAUUSD,2023,2023-07-20T08:59:00Z,2023-07-20T10:00:00Z,61,60
XAUUSD,2023,2023-07-20T10:59:00Z,2023-07-20T12:00:00Z,61,60
XAUUSD,2023,2023-07-20T12:59:00Z,2023-07-20T14:00:00Z,61,60
XAUUSD,2023,2023-07-20T14:59:00Z,2023-07-20T16:00:00Z,61,60
XAUUSD,2023,2023-07-20T16:59:00Z,2023-07-20T18:00:00Z,61,60
XAUUSD,2023,2023-07-20T18:59:00Z,2023-07-20T20:00:00Z,61,60
XAUUSD,2023,2023-07-21T06:59:00Z,2023-07-21T08:00:00Z,61,60
XAUUSD,2023,2023-07-21T08:59:00Z,2023-07-21T10:00:00Z,61,60
XAUUSD,2023,2023-07-21T10:59:00Z,2023-07-21T12:00:00Z,61,60
XAUUSD,2023,2023-07-21T12:59:00Z,2023-07-21T14:00:00Z,61,60
XAUUSD,2023,2023-07-21T14:59:00Z,2023-07-21T16:00:00Z,61,60
XAUUSD,2023,2023-07-21T16:59:00Z,2023-07-24T00:00:00Z,421,420
XAUUSD,2023,2023-07-24T06:59:00Z,2023-07-24T08:00:00Z,61,60
XAUUSD,2023,2023-07-24T08:59:00Z,2023-07-24T11:00:00Z,121,120
XAUUSD,2023,2023-07-24T11:59:00Z,2023-07-24T13:00:00Z,61,60
XAUUSD,2023,2023-07-24T14:59:00Z,2023-07-24T16:00:00Z,61,60
XAUUSD,2023,2023-07-24T16:59:00Z,2023-07-24T18:00:00Z,61,60
XAUUSD,2023,2023-07-24T18:59:00Z,2023-07-24T20:00:00Z,61,60
XAUUSD,2023,2023-07-25T06:59:00Z,2023-07-25T09:00:00Z,121,120
XAUUSD,2023,2023-07-25T10:59:00Z,2023-07-25T13:00:00Z,121,120
XAUUSD,2023,2023-07-25T13:59:00Z,2023-07-25T15:00:00Z,61,60
XAUUSD,2023,2023-07-25T16:59:00Z,2023-07-25T18:00:00Z,61,60
XAUUSD,2023,2023-07-25T18:59:00Z,2023-07-25T20:00:00Z,61,60
XAUUSD,2023,2023-07-26T06:59:00Z,2023-07-26T08:00:00Z,61,60
XAUUSD,2023,2023-07-26T08:59:00Z,2023-07-26T10:00:00Z,61,60
XAUUSD,2023,2023-07-26T10:59:00Z,2023-07-26T12:00:00Z,61,60
XAUUSD,2023,2023-07-26T12:59:00Z,2023-07-26T14:00:00Z,61,60
XAUUSD,2023,2023-07-26T14:59:00Z,2023-07-26T16:00:00Z,61,60
XAUUSD,2023,2023-07-26T16:59:00Z,2023-07-26T18:00:00Z,61,60
XAUUSD,2023,2023-07-26T18:59:00Z,2023-07-26T20:00:00Z,61,60
XAUUSD,2023,2023-07-27T05:59:00Z,2023-07-27T07:00:00Z,61,60
XAUUSD,2023,2023-07-27T07:59:00Z,2023-07-27T09:00:00Z,61,60
XAUUSD,2023,2023-07-27T09:59:00Z,2023-07-27T11:00:00Z,61,60
XAUUSD,2023,2023-07-27T11:59:00Z,2023-07-27T13:00:00Z,61,60
XAUUSD,2023,2023-07-27T13:59:00Z,2023-07-27T15:00:00Z,61,60
XAUUSD,2023,2023-07-27T15:59:00Z,2023-07-27T19:00:00Z,181,180
XAUUSD,2023,2023-07-28T05:59:00Z,2023-07-28T07:00:00Z,61,60
XAUUSD,2023,2023-07-28T07:59:00Z,2023-07-28T09:00:00Z,61,60
XAUUSD,2023,2023-07-28T10:59:00Z,2023-07-28T13:00:00Z,121,120
XAUUSD,2023,2023-07-28T13:59:00Z,2023-07-28T15:00:00Z,61,60
XAUUSD,2023,2023-07-28T16:59:00Z,2023-07-31T00:00:00Z,421,420
XAUUSD,2023,2023-07-31T16:59:00Z,2023-07-31T18:00:00Z,61,60
XAUUSD,2023,2023-08-01T16:59:00Z,2023-08-01T18:00:00Z,61,60
XAUUSD,2023,2023-08-02T16:59:00Z,2023-08-02T18:00:00Z,61,60
XAUUSD,2023,2023-08-03T16:59:00Z,2023-08-03T18:00:00Z,61,60
XAUUSD,2023,2023-08-04T16:59:00Z,2023-08-07T00:00:00Z,421,420
XAUUSD,2023,2023-08-07T16:59:00Z,2023-08-07T18:00:00Z,61,60
XAUUSD,2023,2023-08-08T16:59:00Z,2023-08-08T18:00:00Z,61,60
XAUUSD,2023,2023-08-09T16:59:00Z,2023-08-09T18:00:00Z,61,60
XAUUSD,2023,2023-08-10T16:59:00Z,2023-08-10T18:00:00Z,61,60
XAUUSD,2023,2023-08-11T16:59:00Z,2023-08-14T00:00:00Z,421,420
XAUUSD,2023,2023-08-14T16:59:00Z,2023-08-14T18:00:00Z,61,60
XAUUSD,2023,2023-08-15T16:59:00Z,2023-08-15T18:00:00Z,61,60
XAUUSD,2023,2023-08-16T16:59:00Z,2023-08-16T18:00:00Z,61,60
XAUUSD,2023,2023-08-17T16:59:00Z,2023-08-17T18:00:00Z,61,60
XAUUSD,2023,2023-08-18T16:59:00Z,2023-08-21T00:00:00Z,421,420
XAUUSD,2023,2023-08-21T16:59:00Z,2023-08-21T18:00:00Z,61,60
XAUUSD,2023,2023-08-22T16:59:00Z,2023-08-22T18:00:00Z,61,60
XAUUSD,2023,2023-08-23T16:59:00Z,2023-08-23T18:00:00Z,61,60
